Census Tract,Loan Amount
21111008200,165000
21111006800,65000
21111011519,365000
21111010312,475000
21111010007,225000
21111011102,345000
21111010104,255000
21111010701,305000
21111007100,155000
21111010317,45000
21111009700,75000
21111010313,505000
21111008700,35000
21111012204,405000
21111010307,385000
21111009700,215000
21111010311,155000
21111011520,45000
21111011106,125000
21111010004,265000
21111012204,445000
21111011520,275000
21111010307,445000
21111006400,295000
21111012203,285000
21111010311,155000
21111011601,885000
21111011517,295000
21111011517,265000
21111010307,355000
21111013100,205000
21111010800,65000
21111010318,225000
21111010313,475000
21111011517,365000
21111009700,225000
21111010312,285000
21111010313,335000
21111010312,425000
21111010315,425000
21111007501,255000
21111009400,75000
21111008700,345000
21111010311,145000
21111009800,55000
21111008300,355000
21111009600,205000
21111010601,75000
21111011110,245000
21111010313,325000
21111010104,325000
21111010701,235000
21111008800,525000
21111010004,215000
21111012302,255000
21111010309,385000
21111009400,75000
21111009105,155000
21111010316,395000
21111011708,285000
21111009600,215000
21111010307,445000
21111010316,325000
21111010313,525000
21111011708,225000
21111010701,235000
21111011709,355000
21111011601,535000
21111011709,265000
21111012302,185000
21111011519,325000
21111010402,215000
21111007501,165000
21111010102,135000
21111007700,95000
21111010307,385000
21111010313,285000
21111007601,505000
21111011520,265000
21111010317,255000
21111007800,355000
21111008900,285000
21111009600,305000
21111010902,185000
21111005200,135000
21111010307,195000
21111010008,45000
21111009900,55000
21111008800,525000
21111011520,305000
21111002300,55000
21111011518,195000
21111011906,95000
21111011709,515000
21111007000,235000
21111006600,275000
21111010313,425000
21111010316,245000
21111012204,255000
21111010701,175000
21111011601,115000
21111011514,255000
21111010314,135000
21111010406,235000
21111011518,305000
21111010309,175000
21111011517,55000
21111012203,235000
21111010705,155000
21111013100,275000
21111010706,195000
21111010500,335000
21111010406,365000
21111007501,395000
21111011520,395000
21111010702,305000
21111010316,185000
21111011519,275000
21111011112,135000
21111011111,145000
21111011709,285000
21111011601,365000
21111011517,155000
21111008700,105000
21111010309,215000
21111010307,335000
21111008900,405000
21111010706,195000
21111010313,545000
21111010317,285000
21111010309,345000
21111003800,75000
21111011711,305000
21111010315,435000
21111010313,255000
21111010313,345000
21111010319,355000
21111010705,125000
21111011708,295000
21111003800,85000
21111007501,355000
21111009300,195000
21111012502,145000
21111010313,515000
21111006400,255000
21111009800,105000
21111010307,235000
21111008500,375000
21111010307,315000
21111010312,485000
21111007601,425000
21111010318,285000
21111010102,105000
21111010701,305000
21111004600,125000
21111011601,515000
21111011517,75000
21111007501,525000
21111011601,265000
21111007502,625000
21111010007,235000
21111010314,295000
21111010312,345000
21111011518,275000
21111010313,415000
21111012502,145000
21111011519,145000
21111010311,545000
21111010500,105000
21111010706,165000
21111010702,105000
21111010317,95000
21111010312,15000
21111011113,155000
21111010311,105000
21111011601,545000
21111011519,165000
21111008900,315000
21111007900,155000
21111010307,545000
21111004600,125000
21111011110,135000
21111011711,305000
21111008700,205000
21111010006,115000
21111007800,55000
21111007800,235000
21111010318,85000
21111004400,115000
21111010316,25000
21111010307,385000
21111010406,205000
21111010307,375000
21111010314,265000
21111011102,305000
21111009600,35000
21111010314,225000
21111010701,465000
21111010307,315000
21111011907,155000
21111011005,145000
21111011513,145000
21111010001,305000
21111010406,365000
21111011601,315000
21111010309,375000
21111010319,185000
21111011601,205000
21111010307,245000
21111011517,315000
21111010307,265000
21111009600,245000
21111011601,235000
21111010406,215000
21111007400,45000
21111010104,255000
21111011601,475000
21111010402,85000
21111010403,315000
21111009600,95000
21111011709,265000
21111010702,245000
21111009800,485000
21111007100,145000
21111010307,385000
21111010314,205000
21111009000,255000
21111010402,295000
21111011102,295000
21111011102,305000
21111012105,265000
21111010701,465000
21111011709,75000
21111010307,25000
21111009400,75000
21111007700,475000
21111007700,75000
21111011601,75000
21111011102,375000
21111009600,215000
21111009600,275000
21111010307,245000
21111010403,225000
21111009900,385000
21111002800,95000
21111002800,95000
21111010318,485000
21111010403,225000
21111003600,95000
21111010307,155000
21111011709,105000
21111010315,345000
21111010312,305000
21111012502,125000
21111010706,365000
21111010320,115000
21111011601,285000
21111010406,315000
21111010314,465000
21111011200,195000
21111010701,385000
21111010005,95000
21111011113,295000
21111009105,45000
21111009600,485000
21111010320,225000
21111010314,405000
21111007501,305000
21111010314,75000
21111011110,225000
21111011520,375000
21111011518,185000
21111008200,705000
21111008200,705000
21111010307,305000
21111010307,175000
21111011515,195000
21111004400,75000
21111008200,705000
21111010500,325000
21111005200,335000
21111010314,225000
21111007800,255000
21111011603,335000
21111010317,315000
21111011706,195000
21111010313,105000
21111010315,465000
21111010319,105000
21111010705,285000
21111011113,105000
21111010702,265000
21111007502,515000
21111010316,495000
21111011601,515000
21111012406,115000
21111010312,275000
21111008700,315000
21111010319,235000
21111011520,185000
21111011604,545000
21111010320,165000
21111011709,235000
21111004100,85000
21111009800,285000
21111010307,105000
21111010706,195000
21111011520,325000
21111010316,35000
21111009300,205000
21111010601,365000
21111010001,355000
21111008200,355000
21111007400,335000
21111011601,325000
21111007501,335000
21111011709,345000
21111007603,185000
21111011519,345000
21111011102,155000
21111011604,405000
21111010314,365000
21111010312,545000
21111010312,345000
21111010313,305000
21111010007,365000
21111008800,425000
21111009400,285000
21111011110,275000
21111008700,545000
21111011508,45000
21111011904,55000
21111007501,545000
21111013100,95000
21111010307,365000
21111011110,15000
21111010103,405000
21111011102,385000
21111010317,295000
21111011110,235000
21111010319,235000
21111011110,225000
21111010701,505000
21111010706,305000
21111010706,95000
21111008200,255000
21111010402,215000
21111009600,395000
21111010313,305000
21111007501,565000
21111010402,135000
21111011709,365000
21111010313,545000
21111010705,305000
21111010403,475000
21111010500,385000
21111008200,425000
21111011114,305000
21111009900,405000
21111012203,105000
21111010500,195000
21111010317,325000
21111009400,365000
21111010316,255000
21111011111,295000
21111010317,245000
21111008200,255000
21111010312,455000
21111009600,195000
21111011520,395000
21111011520,335000
21111010307,385000
21111010313,425000
21111010314,105000
21111011601,305000
21111007501,385000
21111010313,75000
21111006200,175000
21111010702,185000
21111007502,455000
21111007501,415000
21111007502,385000
21111011601,125000
21111010405,405000
21111010902,285000
21111009900,405000
21111010313,415000
21111007501,495000
21111007800,235000
21111006800,125000
21111010103,175000
21111011514,155000
21111011506,525000
21111010313,605000
21111010317,385000
21111010315,445000
21111012203,95000
21111011106,45000
21111010309,345000
21111010309,355000
21111011708,185000
21111011601,75000
21111010403,165000
21111011102,425000
21111011520,235000
21111010500,195000
21111010309,295000
21111011709,595000
21111004500,125000
21111010705,305000
21111007100,175000
21111011114,185000
21111010319,275000
21111010314,295000
21111010403,545000
21111011508,195000
21111007700,205000
21111010402,25000
21111007501,385000
21111010500,205000
21111011519,265000
21111007501,595000
21111011102,105000
21111010317,335000
21111008700,245000
21111008300,385000
21111010313,225000
21111011520,205000
21111010705,325000
21111007700,175000
21111010702,475000
21111011514,65000
21111011520,265000
21111006800,135000
21111010601,115000
21111007502,525000
21111010102,155000
21111009600,55000
21111007501,155000
21111010311,145000
21111011604,115000
21111011110,345000
21111010702,475000
21111010406,375000
21111010406,525000
21111008100,265000
21111001600,35000
21111008200,285000
21111011520,205000
21111007501,45000
21111010500,55000
21111010007,55000
21111010102,55000
21111010313,55000
21111010313,245000
21111010315,235000
21111010314,25000
21111010405,165000
21111010311,155000
21111010500,405000
21111011709,215000
21111009800,385000
21111010307,315000
21111006400,105000
21111011112,315000
21111012003,365000
21111007800,225000
21111011518,255000
21111011518,255000
21111010317,245000
21111010902,125000
21111013100,105000
21111010001,125000
21111010314,255000
21111008700,465000
21111010307,295000
21111013100,475000
21111012107,125000
21111007603,385000
21111010318,165000
21111010318,515000
21111008700,325000
21111007700,745000
21111008700,545000
21111010314,395000
21111011601,275000
21111009600,165000
21111011603,775000
21111012204,355000
21111010001,285000
21111010007,135000
21111012203,235000
21111009800,275000
21111010317,505000
21111009600,485000
21111010008,215000
21111011520,315000
21111010701,265000
21111001100,85000
21111010314,505000
21111010318,215000
21111009700,275000
21111011520,455000
21111011519,335000
21111009600,245000
21111010705,175000
21111009600,165000
21111007100,205000
21111010706,135000
21111009000,85000
21111009900,325000
21111009600,385000
21111010007,375000
21111010307,235000
21111012407,115000
21111010312,255000
21111012603,35000
21111008700,55000
21111005300,155000
21111010307,335000
21111010405,65000
21111011601,405000
21111010004,215000
21111010406,295000
21111013100,395000
21111010007,455000
21111011601,475000
21111010316,495000
21111008800,335000
21111010307,455000
21111010313,545000
21111009600,165000
21111012106,135000
21111011603,575000
21111010702,245000
21111010005,145000
21111008400,345000
21111011508,145000
21111010311,95000
21111011508,55000
21111010309,245000
21111008300,415000
21111009400,15000
21111011520,265000
21111010701,305000
21111011506,145000
21111011604,535000
21111006400,285000
21111010312,545000
21111006300,85000
21111008900,115000
21111011302,85000
21111011302,85000
21111011302,85000
21111011302,85000
21111011302,85000
21111011709,855000
21111010706,195000
21111010312,105000
21111010402,215000
21111011520,475000
21111010406,225000
21111011102,105000
21111012701,155000
21111011200,195000
21111012302,115000
21111010307,465000
21111010705,275000
21111011102,385000
21111010313,545000
21111008100,145000
21111010307,285000
21111010403,605000
21111007501,235000
21111006300,325000
21111008400,345000
21111011506,145000
21111010102,205000
21111010312,485000
21111010320,405000
21111010403,25000
21111008700,405000
21111010318,205000
21111010313,285000
21111010313,55000
21111010500,545000
21111011708,295000
21111010313,545000
21111008700,475000
21111010315,145000
21111008400,165000
21111010007,245000
21111010406,385000
21111012411,175000
21111009600,215000
21111009300,115000
21111010307,505000
21111011505,95000
21111007502,375000
21111011518,285000
21111010406,205000
21111009103,95000
21111007601,335000
21111010007,255000
21111008200,135000
21111010307,335000
21111010316,375000
21111010318,245000
21111007501,505000
21111010007,245000
21111010314,185000
21111010001,105000
21111004900,35000
21111010316,205000
21111007501,405000
21111010307,225000
21111011601,285000
21111010316,255000
21111010403,145000
21111010406,385000
21111010001,325000
21111010701,595000
21111011603,255000
21111007601,335000
21111011518,285000
21111008700,105000
21111010313,365000
21111011112,165000
21111011603,555000
21111010313,495000
21111012202,55000
21111010403,335000
21111012503,85000
21111010317,365000
21111011601,125000
21111010313,495000
